Tree#,Groups,WScore
1,F7_HG_1-R2_31,0.924009
1,F7_HG_2-R2_31,0.922752
1,F7_HG_3-R2_31,0.925124
1,F7_STOM-R2_31,0.902535
1,F8_GI_1-R2_31,0.885168
1,F8_GI_2-R2_31,0.889868
1,F8_GI_3-R2_31,0.904699
1,F8_GI_4-R2_31,0.905769
1,F8_HG_1-R2_31,0.915603
1,F8_HG_2-R2_31,0.904789
1,F8_HG_3-R2_31,0.913671
1,F8_STOM-R2_31,0.862283
1,MOCK1_1-R2_31,0.913906
1,MOCK1_3-R2_31,0.912747
1,MOCK2_1-R2_31,0.91353
1,MOCK2_2-R2_31,0.910664
1,MOCK_1-R2_31,0.911637
1,MOCK_2-R2_31,0.912833
1,MOCK_3-R2_31,0.913287
1,NTC3_2-R2_31,0.906193
1,R1_13-R2_31,0.919185
1,R1_22-R2_31,0.883335
1,R1_23-R2_31,0.89918
1,R1_24-R2_31,0.93951
1,R1_25_A-R2_31,0.922694
1,R1_26-R2_31,0.903014
1,R1_33-R2_31,0.893558
1,R1_34_A-R2_31,0.878455
1,R1_35_A-R2_31,0.893857
1,R1_36-R2_31,0.893963
1,R1_39-R2_31,0.912369
1,R1_6_3-R2_31,0.924304
1,R2_14-R2_31,0.269756
1,R2_17-R2_31,0.339401
1,R2_18-R2_31,0.389348
1,R2_25-R2_31,0.674202
1,R2_26-R2_31,0.492689
1,R2_27-R2_31,0.313438
1,R2_28-R2_31,0.193425
1,R2_29-R2_31,0.307694
1,R2_3-R2_31,0.882449
1,R2_30-R2_31,0.54407
1,BLANK2_1_A-R2_5,0.767606
1,F1_GI-R2_5,0.466904
1,F1_HG-R2_5,0.913272
1,F1_PC-R2_5,0.834731
1,F1_STOM-R2_5,0.645543
1,F2_GI-R2_5,0.451925
1,F2_HG-R2_5,0.899842
1,F2_PC-R2_5,0.847714
1,F3_GI-R2_5,0.627529
1,F3_HG-R2_5,0.833746
1,F3_PC-R2_5,0.602428
1,F3_STOM-R2_5,0.653799
1,F4_GI_1-R2_5,0.623151
1,F4_GI_2-R2_5,0.762127
1,F4_GI_3-R2_5,0.743307
1,F4_GI_4-R2_5,0.775738
1,F4_HG_1-R2_5,0.803488
1,F4_HG_2-R2_5,0.76463
1,F4_HG_3-R2_5,0.791465
1,F4_PC-R2_5,0.573568
1,F4_STOM-R2_5,0.553798
1,F5_GI_1-R2_5,0.70634
1,F5_GI_2-R2_5,0.694292
1,F5_GI_3-R2_5,0.767702
1,F5_GI_4-R2_5,0.701429
1,F5_HG_1-R2_5,0.810026
1,F5_HG_2-R2_5,0.816616
1,F5_HG_3-R2_5,0.83948
1,F5_PC-R2_5,0.76066
1,F5_STOM-R2_5,0.673241
1,F6_GI_1-R2_5,0.855087
1,F6_GI_3-R2_5,0.883436
1,F6_GI_4-R2_5,0.869922
1,F6_HG_1-R2_5,0.902379
1,F6_HG_2-R2_5,0.84418
1,F6_HG_3-R2_5,0.879003
1,F6_PC-R2_5,0.877536
1,F7_GI_2-R2_5,0.524279
1,F7_GI_3-R2_5,0.840821
1,F7_GI_4-R2_5,0.86348
1,F7_HG_1-R2_5,0.912004
1,F7_HG_2-R2_5,0.92332
1,F7_HG_3-R2_5,0.931323
1,F7_STOM-R2_5,0.636075
1,F8_GI_1-R2_5,0.64935
1,F8_GI_2-R2_5,0.713568
1,F8_GI_3-R2_5,0.812154
1,F8_GI_4-R2_5,0.871282
1,F8_HG_1-R2_5,0.886115
1,F8_HG_2-R2_5,0.871788
1,F8_HG_3-R2_5,0.891779
1,F8_STOM-R2_5,0.712712
1,MOCK1_1-R2_5,0.680355
1,MOCK1_3-R2_5,0.660611
1,MOCK2_1-R2_5,0.673831
1,MOCK2_2-R2_5,0.625805
1,MOCK_1-R2_5,0.650296
1,MOCK_2-R2_5,0.667223
1,MOCK_3-R2_5,0.674415
1,NTC3_2-R2_5,0.872889
1,R1_13-R2_5,0.788393
1,R1_22-R2_5,0.689447
1,R1_23-R2_5,0.694858
1,R1_24-R2_5,0.878457
1,R1_25_A-R2_5,0.825831
1,R1_26-R2_5,0.690507
1,R1_33-R2_5,0.836393
1,R1_34_A-R2_5,0.900256
1,R1_35_A-R2_5,0.433867
1,R1_36-R2_5,0.475223
1,R1_39-R2_5,0.663128
1,R1_6_3-R2_5,0.787066
1,R2_14-R2_5,0.850619
1,R2_17-R2_5,0.859407
1,R2_18-R2_5,0.788686
1,R2_25-R2_5,0.909375
1,R2_26-R2_5,0.911277
1,R2_27-R2_5,0.878411
1,R2_28-R2_5,0.861302
1,R2_29-R2_5,0.880985
1,R2_3-R2_5,0.167629
1,R2_30-R2_5,0.797487
1,R2_31-R2_5,0.868508
1,BLANK2_1_A-R2_6,0.777546
1,F1_GI-R2_6,0.850463
1,F1_HG-R2_6,0.836657
1,F1_PC-R2_6,0.673409
1,F1_STOM-R2_6,0.780968
1,F2_GI-R2_6,0.826684
1,F2_HG-R2_6,0.831944
1,F2_PC-R2_6,0.68178
1,F3_GI-R2_6,0.848951
1,F3_HG-R2_6,0.775553
1,F3_PC-R2_6,0.806603
1,F3_STOM-R2_6,0.804623
1,F4_GI_1-R2_6,0.835293
1,F4_GI_2-R2_6,0.828725
1,F4_GI_3-R2_6,0.82779
1,F4_GI_4-R2_6,0.804005
1,F4_HG_1-R2_6,0.791306
1,F4_HG_2-R2_6,0.796695
1,F4_HG_3-R2_6,0.801599
1,F4_PC-R2_6,0.828902
1,F4_STOM-R2_6,0.845999
1,F5_GI_1-R2_6,0.791946
1,F5_GI_2-R2_6,0.806784
1,F5_GI_3-R2_6,0.800933
1,F5_GI_4-R2_6,0.792315
1,F5_HG_1-R2_6,0.762554
1,F5_HG_2-R2_6,0.764804
1,F5_HG_3-R2_6,0.754293
1,F5_PC-R2_6,0.793675
1,F5_STOM-R2_6,0.763701
1,F6_GI_1-R2_6,0.777125
1,F6_GI_3-R2_6,0.763088
1,F6_GI_4-R2_6,0.740387
1,F6_HG_1-R2_6,0.813718
1,F6_HG_2-R2_6,0.806693
1,F6_HG_3-R2_6,0.804858
1,F6_PC-R2_6,0.793583
1,F7_GI_2-R2_6,0.814755
1,F7_GI_3-R2_6,0.762884
1,F7_GI_4-R2_6,0.773751
1,F7_HG_1-R2_6,0.836194
1,F7_HG_2-R2_6,0.846713
1,F7_HG_3-R2_6,0.85318
1,F7_STOM-R2_6,0.831832
1,F8_GI_1-R2_6,0.788892
1,F8_GI_2-R2_6,0.75204
1,F8_GI_3-R2_6,0.738391
1,F8_GI_4-R2_6,0.771192
1,F8_HG_1-R2_6,0.815642
1,F8_HG_2-R2_6,0.805765
1,F8_HG_3-R2_6,0.815434
1,F8_STOM-R2_6,0.771278
1,MOCK1_1-R2_6,0.699839
1,MOCK1_3-R2_6,0.703427
1,MOCK2_1-R2_6,0.699682
1,MOCK2_2-R2_6,0.70749
1,MOCK_1-R2_6,0.70635
1,MOCK_2-R2_6,0.702375
1,MOCK_3-R2_6,0.700885
1,NTC3_2-R2_6,0.818592
1,R1_13-R2_6,0.802825
1,R1_22-R2_6,0.873547
1,R1_23-R2_6,0.782214
1,R1_24-R2_6,0.863643
1,R1_25_A-R2_6,0.787356
1,R1_26-R2_6,0.828444
1,R1_33-R2_6,0.801221
1,R1_34_A-R2_6,0.87068
1,R1_35_A-R2_6,0.824011
1,R1_36-R2_6,0.82392
1,R1_39-R2_6,0.831688
1,R1_6_3-R2_6,0.779625
1,R2_14-R2_6,0.846517
1,R2_17-R2_6,0.782214
1,R2_18-R2_6,0.749462
1,R2_25-R2_6,0.877892
1,R2_26-R2_6,0.871562
1,R2_27-R2_6,0.882081
1,R2_28-R2_6,0.863447
1,R2_29-R2_6,0.822459
1,R2_3-R2_6,0.722582
1,R2_30-R2_6,0.76094
1,R2_31-R2_6,0.883264
1,R2_5-R2_6,0.755094
1,BLANK2_1_A-R2_7,0.664467
1,F1_GI-R2_7,0.464389
1,F1_HG-R2_7,0.879543
1,F1_PC-R2_7,0.736414
1,F1_STOM-R2_7,0.562595
1,F2_GI-R2_7,0.458991
1,F2_HG-R2_7,0.860332
1,F2_PC-R2_7,0.77019
1,F3_GI-R2_7,0.576833
1,F3_HG-R2_7,0.79628
1,F3_PC-R2_7,0.526056
1,F3_STOM-R2_7,0.549169
1,F4_GI_1-R2_7,0.499642
1,F4_GI_2-R2_7,0.643169
1,F4_GI_3-R2_7,0.612377
1,F4_GI_4-R2_7,0.64747
1,F4_HG_1-R2_7,0.699348
1,F4_HG_2-R2_7,0.642161
1,F4_HG_3-R2_7,0.687746
1,F4_PC-R2_7,0.479854
1,F4_STOM-R2_7,0.586033
1,F5_GI_1-R2_7,0.621862
1,F5_GI_2-R2_7,0.572795
1,F5_GI_3-R2_7,0.6713
1,F5_GI_4-R2_7,0.594592
1,F5_HG_1-R2_7,0.727279
1,F5_HG_2-R2_7,0.739097
1,F5_HG_3-R2_7,0.766696
1,F5_PC-R2_7,0.605148
1,F5_STOM-R2_7,0.589765
1,F6_GI_1-R2_7,0.79713
1,F6_GI_3-R2_7,0.823705
1,F6_GI_4-R2_7,0.821973
1,F6_HG_1-R2_7,0.878763
1,F6_HG_2-R2_7,0.810692
1,F6_HG_3-R2_7,0.858524
1,F6_PC-R2_7,0.854836
1,F7_GI_2-R2_7,0.441186
1,F7_GI_3-R2_7,0.782326
1,F7_GI_4-R2_7,0.807291
1,F7_HG_1-R2_7,0.875162
1,F7_HG_2-R2_7,0.89498
1,F7_HG_3-R2_7,0.90744
1,F7_STOM-R2_7,0.590723
1,F8_GI_1-R2_7,0.520684
1,F8_GI_2-R2_7,0.552421
1,F8_GI_3-R2_7,0.712169
1,F8_GI_4-R2_7,0.790194
1,F8_HG_1-R2_7,0.832825
1,F8_HG_2-R2_7,0.816051
1,F8_HG_3-R2_7,0.848636
1,F8_STOM-R2_7,0.556693
1,MOCK1_1-R2_7,0.601978
1,MOCK1_3-R2_7,0.590153
1,MOCK2_1-R2_7,0.597438
1,MOCK2_2-R2_7,0.559069
1,MOCK_1-R2_7,0.581015
1,MOCK_2-R2_7,0.59234
1,MOCK_3-R2_7,0.598898
1,NTC3_2-R2_7,0.778003
1,R1_13-R2_7,0.799092
1,R1_22-R2_7,0.755623
1,R1_23-R2_7,0.726367
1,R1_24-R2_7,0.894221
1,R1_25_A-R2_7,0.770765
1,R1_26-R2_7,0.617472
1,R1_33-R2_7,0.785609
1,R1_34_A-R2_7,0.883613
1,R1_35_A-R2_7,0.39125
1,R1_36-R2_7,0.489057
1,R1_39-R2_7,0.581643
1,R1_6_3-R2_7,0.754388
1,R2_14-R2_7,0.828723
1,R2_17-R2_7,0.850823
1,R2_18-R2_7,0.757939
1,R2_25-R2_7,0.898148
1,R2_26-R2_7,0.895832
1,R2_27-R2_7,0.854812
1,R2_28-R2_7,0.829728
1,R2_29-R2_7,0.845674
1,R2_3-R2_7,0.409366
1,R2_30-R2_7,0.687179
1,R2_31-R2_7,0.847415
1,R2_5-R2_7,0.443828
1,R2_6-R2_7,0.692609
